source_id,source_commit,source_path,qualified_symbol,line,source_file_sha256,decorators,proposed_phase,native_mapping_status,production_call_path_status,speed_gate_status,memory_gate_status
backend/optimizer.py::portfolio_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,portfolio_returns_kernel,250,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_GRID_R2, _GRID_R1), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::repair_weights_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,repair_weights_kernel,268,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_1D, _FLOAT64_2D, _UINT8_2D, _FLOAT64_1D, _FLOAT64_1D, types.float64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::pareto_frontier_indices_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,pareto_frontier_indices_kernel,401,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(_FRONTIER_RESULT(_FLOAT64_1D, _FLOAT64_1D, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::representative_indices_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,representative_indices_kernel,439,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(_REPRESENTATIVE_RESULT(_FLOAT64_1D, _FLOAT64_1D, types.int64, types.float64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::explore_portfolios_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,explore_portfolios_kernel,483,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, _FLOAT64_2D, _UINT8_2D, _FLOAT64_1D, _FLOAT64_1D, _INT64_1D, _FLOAT64_1D, _INT64_1D, types.float64, types.int64, types.int64, types.int64, types.float64, types.float64, types.float64, types.float64, types.int64, types.float64, types.float64, types.int64, types.float64, types.float64, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::refine_objective_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,refine_objective_kernel,626,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, _FLOAT64_1D, types.int64, types.int64, types.float64, types.float64, types.float64, types.float64, types.int64, types.float64, types.float64, types.int64, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::refine_special_candidates_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,refine_special_candidates_kernel,665,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, _FLOAT64_2D, _FLOAT64_2D, _UINT8_2D, _FLOAT64_1D, _FLOAT64_1D, types.float64, types.int64, types.int64, types.float64, types.float64, types.float64, types.float64, types.int64, types.float64, types.float64, types.int64, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::frontier_grid_model_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,frontier_grid_model_kernel,787,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_GRID_R2, _GRID_R2, _GRID_U2, _GRID_R1, _GRID_R1, types.int64, types.int64, _GRID_R1), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::grid_risk_gradient_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,grid_risk_gradient_kernel,842,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_GRID_R2, _GRID_R1, types.int64, _GRID_R1), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::grid_minimum_risk_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,grid_minimum_risk_kernel,865,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_GRID_R2, _GRID_R2, _GRID_R2, _GRID_R1, _GRID_R1, types.int64, _GRID_R1, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::solve_frontier_grid_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,solve_frontier_grid_kernel,935,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_GRID_R2, _GRID_R2, _GRID_U2, _GRID_R1, _GRID_R1, _GRID_R1, types.int64, types.int64, _GRID_R1, types.int64, types.int64, types.boolean, types.float64, types.float64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::append_grid_candidates_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,append_grid_candidates_kernel,1005,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, _FLOAT64_1D, _FLOAT64_1D, types.int64, _FLOAT64_2D, _FLOAT64_2D, _INT64_1D), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::grid_curve_membership_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,grid_curve_membership_kernel,1029,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, _INT64_1D, _FLOAT64_1D, _FLOAT64_1D, _INT64_1D, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::project_grid_weights_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,project_grid_weights_kernel,1047,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, _FLOAT64_2D, _FLOAT64_2D, _UINT8_2D, _FLOAT64_1D, _FLOAT64_1D, _INT64_1D, _FLOAT64_1D, types.float64, types.int64, types.int64, _FLOAT64_1D), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/cost_kernels.py::balance_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/cost_kernels.py,balance_kernel,15,2c4449add68577715b9cdd24f1012c74fc2272627cd0cc586e4372910bc207a8,"njit((V, F, F, F, F, F), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/cost_kernels.py::self_financing_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/cost_kernels.py,self_financing_kernel,23,2c4449add68577715b9cdd24f1012c74fc2272627cd0cc586e4372910bc207a8,"njit((F, V, V, V, V, INT_VECTOR), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/cost_kernels.py::cash_calendar_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/cost_kernels.py,cash_calendar_kernel,93,2c4449add68577715b9cdd24f1012c74fc2272627cd0cc586e4372910bc207a8,"njit((F, INT_VECTOR, V), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/cost_kernels.py::net_replay_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/cost_kernels.py,net_replay_kernel,110,2c4449add68577715b9cdd24f1012c74fc2272627cd0cc586e4372910bc207a8,"njit((M, V, V, V, INT_VECTOR, INT_VECTOR), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/evaluation.py::combined_fee,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/evaluation.py,combined_fee,587,4cfa4302aa1a4a437d1b1957f4d1f14711f5f98bbbdcb9c8ab2cbf517ee10a1b,"njit((types.float64, types.float64), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/funding.py::remaining_flows_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/funding.py,remaining_flows_kernel,34,601bdd074bf42f855a890a98c5ad51da40100f3b77833ef4d41461ceb0c14756,"njit((V, INT_VECTOR, INT_VECTOR, V, types.int64, types.int64, types.float64, types.int64), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/funding.py::terminal_target_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/funding.py,terminal_target_kernel,64,601bdd074bf42f855a890a98c5ad51da40100f3b77833ef4d41461ceb0c14756,"njit((types.float64, types.float64, types.float64, types.int64), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/path_kernels.py::monthly_joint_lognormal_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/path_kernels.py,monthly_joint_lognormal_kernel,23,417d9cef499ce48a1555964a51949238ba0670d19fd6c4af31d41abb8e07f4f6,"njit((V, M), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/path_kernels.py::product_funding_paths_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/path_kernels.py,product_funding_paths_kernel,50,417d9cef499ce48a1555964a51949238ba0670d19fd6c4af31d41abb8e07f4f6,"njit((D, V, M, V, V, V, V, INT_VECTOR, V, V, F, F, N), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::covariance_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,covariance_kernel,16,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((M, N, N, F), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::residuals_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,residuals_kernel,40,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((M, M, M), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::validate_covariance_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,validate_covariance_kernel,57,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((M,), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::design_diagnostics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,design_diagnostics_kernel,72,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((M,), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::product_risk_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,product_risk_kernel,93,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((M, M, M, V, V, V, V), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::budget_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,budget_kernel,162,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((V, INT_VECTOR, V, V), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/pre_investment/risk_kernels.py::implementation_qp_kernel,9b99048d188017816358f581a86b27df1c388161,backend/pre_investment/risk_kernels.py,implementation_qp_kernel,187,7135b40c8880addfefeb1cabe5e472fe27c3e0a11095793d900a49d8499f811d,"njit((M, M, V, INT_VECTOR, V, V), cache=True, nogil=True)",M7,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::moving_average_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,moving_average_kernel,56,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F2(_F1, _I1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::technical_input_availability_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,technical_input_availability_kernel,82,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_I1(_F1, _F1, _F1, _F1, _F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::bollinger_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,bollinger_kernel,119,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F2(_F1, int64, float64), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::kdj_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,kdj_kernel,147,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F2(_F1, _F1, _F1, int64, int64, int64), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::daily_returns_percent_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,daily_returns_percent_kernel,192,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F1(_F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::_linear_quantile,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,_linear_quantile,207,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(float64(_F1, float64), cache=False, nogil=True, inline='always')",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::return_statistics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,return_statistics_kernel,220,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F1(_F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::distribution_interpretation_codes_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,distribution_interpretation_codes_kernel,296,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_I1(_F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::histogram_normal_pdf_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,histogram_normal_pdf_kernel,339,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F2(_F1, float64), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::box_plot_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,box_plot_kernel,385,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_BOX_RESULT(_F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::_inverse_standard_normal,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,_inverse_standard_normal,441,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(float64(float64), cache=False, nogil=True, inline='always')",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::normal_qq_kernel,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,normal_qq_kernel,470,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_QQ_RESULT(_F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::_adjusted_distribution_shape,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,_adjusted_distribution_shape,519,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F1(_F1), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::_calibrate_sinh_arcsinh,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,_calibrate_sinh_arcsinh,565,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F1(float64, float64), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::_next_uniform,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,_next_uniform,657,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_RANDOM_RESULT(uint64), cache=False, nogil=True, inline='always')",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/product_analysis_numba.py::_density_frame,9b99048d188017816358f581a86b27df1c388161,backend/product_analysis_numba.py,_density_frame,664,91bfa87d994a0d6be0e808b0dbc9a5daf762d25962bcb10081be5027e69ce1f2,"njit(_F1(_F1, float64), cache=False, nogil=True)",M6,pending_assessment,pending_trace,pending_baseline,pending_baseline
